,movie_id,movie_title,rel_date,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rel_year,numMovieRatings,avgRating
703,704,"House of the Spirits, The (1993)",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993,24,3.0417
1027,1028,Grumpier Old Men (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,148,3.0405
824,825,"Arrival, The (1996)",31-May-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996,83,3.0361
84,85,"Ref, The (1994)",01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,58,3.0345
448,449,Star Trek: The Motion Picture (1979),01-Jan-1979,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1979,117,3.0342
2,3,Four Rooms (1995),01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,90,3.0333
545,546,Broken Arrow (1996),09-Feb-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,254,3.0315
973,974,Eye for an Eye (1996),01-Jan-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,32,3.0312
636,637,"Howling, The (1981)",01-Jan-1981,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1981,38,3.0263
639,640,"Cook the Thief His Wife & Her Lover, The (1989)",01-Jan-1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1989,82,3.0244
329,330,187 (1997),01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,41,3.0244
719,720,First Knight (1995),01-Jan-1995,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,86,3.0233
727,728,Junior (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,45,3.0222
575,576,Cliffhanger (1993),01-Jan-1993,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1993,93,3.0215
701,702,Barcelona (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,53,3.0189
475,476,"First Wives Club, The (1996)",14-Sep-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,160,3.0188
1047,1048,She's the One (1996),23-Aug-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,73,3.0137
37,38,"Net, The (1995)",01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1995,120,3.0083
1629,1630,"Silence of the Palace, The (Saimt el Qusur) (1994)",02-Feb-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1204,1205,"Secret Agent, The (1996)",08-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,6,3.0
1065,1066,Balto (1995),01-Jan-1995,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,16,3.0
1215,1216,Kissed (1996),18-Apr-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,6,3.0
669,670,Body Snatchers (1993),01-Jan-1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1993,36,3.0
676,677,Fire on the Mountain (1996),24-Jan-1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997,1,3.0
1639,1640,"Eighth Day, The (1996)",01-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1637,1638,Normal Life (1996),25-Oct-1996,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1636,1637,Girls Town (1996),23-Aug-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1634,1635,Two Friends (1986) ,26-Apr-1986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1986,1,3.0
1155,1156,Cyclo (1995),02-Aug-1996,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1632,1633,Á köldum klaka (Cold Fever) (1994),08-Mar-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1678,1679,B. Monkey (1998),06-Feb-1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1998,1,3.0
1680,1681,You So Crazy (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1,3.0
1195,1196,"Savage Nights (Nuits fauves, Les) (1992)",01-Jan-1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,3,3.0
1631,1632,Land and Freedom (Tierra y libertad) (1995),29-Mar-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1996,1,3.0
459,460,"Crossing Guard, The (1995)",01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,28,3.0
642,643,The Innocent (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,4,3.0
1640,1641,Dadetown (1995),18-Sep-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
42,43,Disclosure (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994,40,3.0
1672,1673,Mirage (1995),01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,1,3.0
1669,1670,Tainted (1998),01-Feb-1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,1,3.0
1667,1668,Wedding Bell Blues (1996),13-Jun-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1,3.0
582,583,Romeo Is Bleeding (1993),01-Jan-1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1993,37,3.0
1105,1106,"Newton Boys, The (1998)",14-Mar-1998,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1998,4,3.0
1119,1120,I'm Not Rappaport (1996),13-Nov-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,17,3.0
1103,1104,C'est arrivé près de chez vous (1992),01-Jan-1992,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1992,4,3.0
599,600,Daniel Defoe's Robinson Crusoe (1996),01-Jan-1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,2,3.0
1676,1677,Sweet Nothing (1995),20-Sep-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1674,1675,"Sunchaser, The (1996)",25-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1666,1667,"Next Step, The (1995)",13-Jun-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1,3.0
1084,1085,Carried Away (1996),29-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,11,3.0
1657,1658,"Substance of Fire, The (1996)",06-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3,3.0
1656,1657,Target (1995),28-Feb-1996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1648,1649,"Big One, The (1997)",27-Mar-1998,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,1,3.0
1646,1647,Hana-bi (1997),20-Mar-1998,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1998,1,3.0
148,149,Jude (1996),01-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,23,3.0
1247,1248,Blink (1994),01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,19,3.0
1626,1627,"Wife, The (1995)",26-Jul-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1439,1440,Above the Rim (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,5,3.0
1446,1447,Century (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1,3.0
1553,1554,Safe Passage (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,2,3.0
1453,1454,Angel and the Badman (1947),01-Jan-1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1947,6,3.0
1456,1457,Love Is All There Is (1996),11-Oct-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1549,1550,Destiny Turns on the Radio (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,2,3.0
1546,1547,"Show, The (1995)",01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,2,3.0
1459,1460,Sleepover (1995),25-Oct-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1542,1543,Johns (1996),18-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1480,1481,S.F.W. (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,2,3.0
1541,1542,"Scarlet Letter, The (1926)",01-Jan-1926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1926,2,3.0
1537,1538,All Over Me (1997),25-Apr-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,3,3.0
1487,1488,Germinal (1993),01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,4,3.0
1534,1535,"Enfer, L' (1994)",01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,4,3.0
1489,1490,Fausto (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,3.0
1522,1523,"Good Man in Africa, A (1994)",01-Jan-1994,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,2,3.0
1490,1491,Tough and Deadly (1995),01-Jan-1995,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995,2,3.0
1496,1497,"Line King: Al Hirschfeld, The (1996)",11-Oct-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,2,3.0
1520,1521,Mr. Wonderful (1993),01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,4,3.0
1500,1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),31-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1997,5,3.0
1519,1520,"Fear, The (1995)",01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,1,3.0
1518,1519,New Jersey Drive (1995),01-Jan-1995,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1995,2,3.0
1506,1507,Three Lives and Only One Death (1996),11-Oct-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1509,1510,Mad Dog Time (1996),08-Nov-1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1588,1589,Schizopolis (1996),23-May-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4,3.0
1438,1439,Jason's Lyric (1994),01-Jan-1994,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1994,8,3.0
1618,1619,All Things Fair (1996),08-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1596,1597,Romper Stomper (1992),01-Jan-1992,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,5,3.0
1235,1236,"Other Voices, Other Rooms (1997)",01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1,3.0
1616,1617,Hugo Pool (1997),01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,2,3.0
1517,1518,Losing Isaiah (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,12,3.0
1251,1252,"Contempt (Mépris, Le) (1963)",27-Jun-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,9,3.0
1266,1267,Clockers (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,33,3.0
73,74,Faster Pussycat! Kill! Kill! (1965),01-Jan-1965,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1965,7,3.0
1287,1288,Denise Calls Up (1995),29-Mar-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,7,3.0
1614,1615,Warriors of Virtue (1997),02-May-1997,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,10,3.0
1298,1299,Penny Serenade (1941),01-Jan-1941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1941,8,3.0
1305,1306,Delta of Venus (1994),01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,2,3.0
1309,1310,"Walk in the Sun, A (1945)",01-Jan-1945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1945,1,3.0
1311,1312,"Pompatus of Love, The (1996)",26-Jul-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,7,3.0
1613,1614,"Reluctant Debutante, The (1958)",01-Jan-1958,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1958,1,3.0
1330,1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,4,3.0
1357,1358,The Deadly Cure (1996),16-Sep-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,2,3.0
74,75,Brother Minister: The Assassination of Malcolm X (1994),01-Jan-1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,5,3.0
1371,1372,"Stranger, The (1994)",01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,3,3.0
1610,1611,Intimate Relations (1996),09-May-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,2,3.0
1388,1389,Mondo (1996),27-Jun-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,3,3.0
1604,1605,Love Serenade (1996),11-Jul-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4,3.0
83,84,Robert A. Heinlein's The Puppet Masters (1994),01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1994,18,3.0
1602,1603,Angela (1995),16-Feb-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
336,337,"House of Yes, The (1997)",01-Jan-1997,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1997,18,3.0
856,857,Paris Was a Woman (1995),08-Nov-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
1681,1682,Scream of Stone (Schrei aus Stein) (1991),08-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1,3.0
911,912,U.S. Marshalls (1998),10-Mar-1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,9,3.0
697,698,"Browning Version, The (1994)",01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,10,3.0
999,1000,Lightning Jack (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,10,3.0
821,822,Faces (1968),01-Jan-1968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1968,4,3.0
1042,1043,Rent-a-Kid (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,8,3.0
842,843,"Shaggy Dog, The (1959)",01-Jan-1959,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,30,3.0
779,780,Dumb & Dumber (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,69,3.0
943,944,Renaissance Man (1994),01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1994,43,3.0
991,992,Head Above Water (1996),20-Jun-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4,3.0
917,918,City of Angels (1998),03-Apr-1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,8,3.0
868,869,Fools Rush In (1997),14-Feb-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,24,3.0
736,737,Sirens (1994),01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,59,2.9831
288,289,Evita (1996),25-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1996,259,2.9807
1134,1135,"Doors, The (1991)",01-Jan-1991,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1991,46,2.9783
378,379,Tales From the Crypt Presents: Demon Knight (1995),01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,43,2.9767
1132,1133,Escape to Witch Mountain (1975),01-Jan-1975,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1975,30,2.9667
307,308,FairyTale: A True Story (1997),01-Jan-1997,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1997,30,2.9667
872,873,Picture Perfect (1997),01-Aug-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,81,2.963
1073,1074,Reality Bites (1994),01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,77,2.961
166,167,Private Benjamin (1980),01-Jan-1980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,67,2.9552
52,53,Natural Born Killers (1994),01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,128,2.9531
251,252,"Lost World: Jurassic Park, The (1997)",23-May-1997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1997,158,2.943
772,773,Mute Witness (1994),01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,17,2.9412
572,573,Body Snatchers (1993),01-Jan-1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1993,33,2.9394
773,774,"Prophecy, The (1995)",01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,32,2.9375
880,881,Money Talks (1997),22-Aug-1997,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,45,2.9333
1262,1263,Foxfire (1996),23-Aug-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,15,2.9333
322,323,Dante's Peak (1997),07-Feb-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,240,2.9333
1024,1025,Fire Down Below (1997),01-Jan-1997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1997,44,2.9318
298,299,Hoodlum (1997),22-Aug-1997,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1997,73,2.9315
1060,1061,"Evening Star, The (1996)",25-Dec-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,29,2.931
721,722,Nine Months (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,58,2.931
354,355,Sphere (1998),13-Feb-1998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1998,41,2.9268
933,934,"Preacher's Wife, The (1996)",13-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,68,2.9265
931,932,First Kid (1996),30-Aug-1996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,40,2.925
1160,1161,Palookaville (1996),25-Oct-1996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,13,2.9231
341,342,"Man Who Knew Too Little, The (1997)",01-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,52,2.9231
622,623,Angels in the Outfield (1994),01-Jan-1994,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,39,2.9231
694,695,Kicking and Screaming (1995),01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,13,2.9231
1243,1244,Metro (1997),17-Jan-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,36,2.9167
410,411,"Nutty Professor, The (1996)",28-Jun-1996,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1996,163,2.9141
789,790,Tommy Boy (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,66,2.9091
1126,1127,"Truman Show, The (1998)",01-Jan-1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,11,2.9091
620,621,"Davy Crockett, King of the Wild Frontier (1955)",01-Jan-1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1955,11,2.9091
224,225,101 Dalmatians (1996),27-Nov-1996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,109,2.9083
808,809,Rising Sun (1993),01-Jan-1993,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1993,43,2.907
348,349,Hard Rain (1998),16-Jan-1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,31,2.9032
1218,1219,"Goofy Movie, A (1995)",01-Jan-1995,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,20,2.9
949,950,Georgia (1995),01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,30,2.9
755,756,Father of the Bride Part II (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,128,2.8984
372,373,Judge Dredd (1995),01-Jan-1995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995,39,2.8974
673,674,Cat People (1982),01-Jan-1982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1982,48,2.8958
39,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,57,2.8947
809,810,"Shadow, The (1994)",01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,45,2.8889
1278,1279,Wild America (1997),04-Jul-1997,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,9,2.8889
105,106,Diabolique (1996),01-Jan-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,71,2.8873
799,800,In the Mouth of Madness (1995),01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1995,26,2.8846
937,938,"Smile Like Yours, A (1997)",01-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,25,2.88
1156,1157,"Relic, The (1997)",17-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1997,25,2.88
822,823,Mulholland Falls (1996),26-Apr-1996,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1996,82,2.878
540,541,Mortal Kombat (1995),01-Jan-1995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,49,2.8776
803,804,Jimmy Hollywood (1994),01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,8,2.875
1031,1032,Little Big League (1994),01-Jan-1994,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,16,2.875
1070,1071,Party Girl (1995),01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,16,2.875
453,454,Bastard Out of Carolina (1996),15-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,16,2.875
1474,1475,Bhaji on the Beach (1993),01-Jan-1993,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,8,2.875
1216,1217,Assassins (1995),01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,39,2.8718
1198,1199,Cemetery Man (Dellamorte Dellamore) (1994),12-Apr-1996,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1996,23,2.8696
551,552,Species (1995),01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995,45,2.8667
984,985,Blood & Wine (1997),15-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,22,2.8636
983,984,Shadow Conspiracy (1997),31-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,44,2.8636
1378,1379,Love and Other Catastrophes (1996),28-Mar-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,7,2.8571
308,309,Deceiver (1997),01-Jan-1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997,28,2.8571
1408,1409,"Swan Princess, The (1994)",01-Jan-1994,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,7,2.8571
1109,1110,Tank Girl (1995),01-Jan-1995,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1995,41,2.8537
1207,1208,Kiss of Death (1995),01-Jan-1995,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1995,20,2.85
234,235,Mars Attacks! (1996),13-Dec-1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1996,217,2.8479
